ID;City;Weekdays_WE;Price;room_type;room_shared;room_private;person_capacity;host_is_superhost;multi_room;Buisness_noBuisness;cleanliness_rating;guest_satisfaction_overall;bedrooms;Center_dist;metro_dist;lng;lat
1821;Paris;Weekdays;289,87;Entire home/apt;False;False;2;False;0;0;10;93;1;1,84;0,1;2,37647;48,85119
1822;Paris;Weekdays;996,83;Entire home/apt;False;False;6;True;0;0;9;98;3;1,58;0,1;2,37286;48,86174
1823;Paris;Weekdays;253,75;Entire home/apt;False;False;2;False;0;0;7;87;1;1,57;0,12;2,37167;48,86309
1824;Paris;Weekdays;186,41;Entire home/apt;False;False;4;False;1;0;8;89;1;3,18;0,24;2,39595;48,85386
1825;Paris;Weekdays;197,83;Private room;False;True;4;False;1;0;9;93;2;2,47;0,31;2,38238;48,84602
1826;Paris;Weekdays;619,82;Private room;False;True;4;True;1;0;10;100;2;2,09;0,29;2,381;48,854
1827;Paris;Weekdays;243,03;Entire home/apt;False;False;2;False;0;0;9;87;1;3,12;0,21;2,38943;48,84234
1828;Paris;Weekdays;219,5;Entire home/apt;False;False;3;False;0;0;10;89;0;2,76;0,11;2,36858;48,83409
1829;Paris;Weekdays;157,28;Private room;False;True;2;False;1;0;9;90;1;1,67;0,22;2,37511;48,85954
1830;Paris;Weekdays;268,66;Private room;False;True;4;False;1;0;10;100;2;2,09;0,34;2,37472;48,86848
1831;Paris;Weekdays;278,22;Entire home/apt;False;False;4;False;0;0;10;98;1;2,36;0,23;2,3808;48,86698
1832;Paris;Weekdays;207,85;Entire home/apt;False;False;4;False;0;0;8;80;0;2,56;0,21;2,38603;48,84957
1833;Paris;Weekdays;329,95;Entire home/apt;False;False;4;False;0;0;10;100;1;2,05;0,04;2,38058;48,85772
1834;Paris;Weekdays;764,98;Entire home/apt;False;False;6;False;0;0;9;95;3;1,41;0,11;2,36945;48,8628
1835;Paris;Weekdays;278,22;Entire home/apt;False;False;4;False;0;0;9;88;1;2,53;0,07;2,38435;48,86573
1836;Paris;Weekdays;281,25;Entire home/apt;False;False;4;False;0;0;8;93;1;4,18;0,31;2,40502;48,84172
1837;Paris;Weekdays;194,33;Entire home/apt;False;False;2;False;1;0;9;92;0;1,92;0,21;2,37886;48,85602
1838;Paris;Weekdays;463,7;Entire home/apt;False;False;5;False;0;0;10;97;2;2,4;0,2;2,38132;48,86716
1839;Paris;Weekdays;188,51;Entire home/apt;False;False;2;False;1;0;9;89;0;4,18;0,19;2,40287;48,83873
1840;Paris;Weekdays;255,85;Entire home/apt;False;False;3;False;1;0;9;81;1;2,08;0,27;2,38011;48,85153
1841;Paris;Weekdays;330,18;Entire home/apt;False;False;2;False;0;0;10;89;1;2,4;0,19;2,35372;48,83495
1842;Paris;Weekdays;166,37;Private room;False;True;2;False;0;0;10;100;1;4,52;0,22;2,37915;48,89333
1843;Paris;Weekdays;287,31;Entire home/apt;False;False;2;False;0;0;10;100;1;2,3;0,17;2,36091;48,83662
1844;Paris;Weekdays;244,43;Entire home/apt;False;False;3;False;0;0;9;88;1;4,12;0,31;2,40591;48,84475
1845;Paris;Weekdays;303,62;Entire home/apt;False;False;4;False;0;1;8;84;1;4,56;0,2;2,37923;48,89367
1846;Paris;Weekdays;336,01;Entire home/apt;False;False;3;False;0;0;8;88;2;1,96;0,2;2,37252;48,86844
1847;Paris;Weekdays;170,33;Private room;False;True;2;True;0;0;10;97;1;3,97;0,23;2,398;48,837
1848;Paris;Weekdays;287,31;Entire home/apt;False;False;2;False;0;1;9;96;0;2,78;0,12;2,38966;48,85097
1849;Paris;Weekdays;122,1;Shared room;True;False;6;False;0;1;8;85;1;4,35;0,3;2,38474;48,88948
1850;Paris;Weekdays;195,5;Entire home/apt;False;False;2;False;0;0;9;95;1;2,57;0,17;2,35964;48,83392
1851;Paris;Weekdays;194,33;Entire home/apt;False;False;2;False;1;0;9;92;0;1,94;0,06;2,37919;48,85783
1852;Paris;Weekdays;312,94;Entire home/apt;False;False;2;False;0;1;2;40;0;1,74;0,13;2,37467;48,85053
1853;Paris;Weekdays;237,21;Entire home/apt;False;False;4;False;0;0;10;100;2;3,54;0,19;2,39212;48,83813
1854;Paris;Weekdays;246,3;Entire home/apt;False;False;2;True;1;0;10;100;1;4,38;0,13;2,3762;48,89277
1855;Paris;Weekdays;324,35;Entire home/apt;False;False;2;False;0;0;10;100;1;1,99;0,3;2,37913;48,85258
1856;Paris;Weekdays;271,69;Entire home/apt;False;False;3;False;0;1;9;80;1;2,51;0,32;2,38672;48,85905
1857;Paris;Weekdays;254,68;Entire home/apt;False;False;2;False;0;0;10;100;1;1,46;0,14;2,36882;48,86437
1858;Paris;Weekdays;194,33;Entire home/apt;False;False;2;False;1;0;10;80;0;1,97;0,05;2,37948;48,85805
1859;Paris;Weekdays;671,08;Entire home/apt;False;False;4;False;1;0;9;100;1;1,69;0,29;2,37554;48,85891
1860;Paris;Weekdays;443,66;Entire home/apt;False;False;4;False;1;0;8;87;1;1,76;0,28;2,3765;48,8587
1861;Paris;Weekdays;246,3;Entire home/apt;False;False;2;True;1;0;10;88;1;4,48;0,23;2,37648;48,89367
1862;Paris;Weekdays;233,71;Entire home/apt;False;False;2;False;0;0;8;80;1;2,2;0,18;2,3817;48,85144
1863;Paris;Weekdays;255,38;Entire home/apt;False;False;4;False;0;0;10;100;1;4,05;0,33;2,39694;48,83473
1864;Paris;Weekdays;312,9369;Entire home/apt;False;False;2;False;0;0;10;100;1;1,860553191;0,228008575;2,37779;48,85922
1865;Paris;Weekdays;249,091248;Entire home/apt;False;False;2;False;0;0;10;92;0;2,546963244;0,282092927;2,38727;48,85901
1866;Paris;Weekdays;252,5864479;Entire home/apt;False;False;3;False;0;0;9;91;0;3,115064691;0,066823613;2,39041;48,84363
1867;Paris;Weekdays;359,3065523;Entire home/apt;False;False;4;False;0;0;9;92;1;3,700830872;0,408836932;2,39135;48,83514
1868;Paris;Weekdays;373,287352;Entire home/apt;False;False;4;False;0;0;10;100;1;4,437710194;0,449432275;2,40986;48,84342
1869;Paris;Weekdays;181,7503961;Entire home/apt;False;False;2;True;0;0;10;93;0;3,013269936;0,076604659;2,39382;48,85618
1870;Paris;Weekdays;243,0329015;Entire home/apt;False;False;4;False;0;0;10;100;2;3,249729799;0,093597723;2,39653;48,85212
1871;Paris;Weekdays;216,0033554;Entire home/apt;False;False;2;False;0;0;9;94;1;1,511424766;0,047793243;2,37;48,864
1872;Paris;Weekdays;201,0905024;Private room;False;True;2;False;0;0;9;86;1;2,985293469;0,381039874;2,36742;48,83152
1873;Paris;Weekdays;382,3748718;Entire home/apt;False;False;2;False;0;1;7;77;1;2,2146127;0,352027564;2,38;48,848
1874;Paris;Weekdays;190,6049026;Entire home/apt;False;False;4;True;1;0;10;95;1;2,428369857;0,073036362;2,3828;48,86573
1875;Paris;Weekdays;192,4690092;Entire home/apt;False;False;3;False;1;0;8;70;1;2,287953002;0,183304287;2,37723;48,86932
1876;Paris;Weekdays;170,5657564;Entire home/apt;False;False;2;False;0;1;7;76;0;1,636269419;0,163947653;2,37103;48,865
1877;Paris;Weekdays;486,7648429;Entire home/apt;False;False;4;False;0;0;10;96;2;4,461355577;0,131440332;2,40435;48,83534
1878;Paris;Weekdays;230,2171684;Entire home/apt;False;False;4;True;0;0;9;96;1;2,442380584;0,214077528;2,38397;48,8642
1879;Paris;Weekdays;153,3227701;Private room;False;True;2;False;0;0;10;94;1;3,234751845;0,252369752;2,39029;48,84131
1880;Paris;Weekdays;440,3951906;Entire home/apt;False;False;4;True;0;0;10;100;2;1,932425954;0,077384876;2,379;48,858
1881;Paris;Weekdays;175,9250629;Entire home/apt;False;False;2;False;0;0;10;100;1;4,31704105;0,190357513;2,4029;48,83626
1882;Paris;Weekdays;730,0307578;Entire home/apt;False;False;6;False;0;0;10;100;3;1,900834831;0,042243259;2,37475;48,8656
1883;Paris;Weekdays;183,1484761;Private room;False;True;2;False;1;0;10;96;1;4,403130052;0,211586724;2,40524;48,83737
1884;Paris;Weekdays;314,1019666;Entire home/apt;False;False;2;True;1;0;10;97;0;1,329806578;0,167540438;2,36983;48,86057
1885;Paris;Weekdays;438,0650573;Entire home/apt;False;False;4;False;0;0;10;94;2;4,13776983;0,062634006;2,40718;48,84682
1886;Paris;Weekdays;498,4155094;Entire home/apt;False;False;4;False;0;0;9;90;1;2,857679016;0,22023604;2,38701;48,84434
1887;Paris;Weekdays;301,2862336;Entire home/apt;False;False;3;False;0;0;10;100;1;2,242176733;0,19419348;2,35696;48,83659
1888;Paris;Weekdays;183,1484761;Entire home/apt;False;False;4;False;0;0;9;88;0;1,838206341;0,127741523;2,36979;48,86869
1889;Paris;Weekdays;278,2179141;Entire home/apt;False;False;3;False;0;0;10;97;1;4,032773506;0,141375099;2,4019;48,84033
1890;Paris;Weekdays;339,5004194;Entire home/apt;False;False;4;False;0;0;9;88;1;2,681851872;0,219393863;2,38499;48,8452
1891;Paris;Weekdays;226,0229285;Entire home/apt;False;False;2;False;0;0;9;100;1;3,327736639;0,15086409;2,39721;48,85064
1892;Paris;Weekdays;304,5484202;Entire home/apt;False;False;2;False;1;0;10;100;1;2,762199133;0,294850313;2,38883;48,84947
1893;Paris;Weekdays;122,0989841;Shared room;True;False;6;False;1;0;9;87;1;4,538677691;0,457886948;2,38586;48,89106
1894;Paris;Weekdays;237,2075683;Entire home/apt;False;False;2;False;0;0;9;87;1;2,038346583;0,367840702;2,37968;48,86108
1895;Paris;Weekdays;347,6558859;Private room;False;True;2;False;1;0;10;92;1;3,38435206;0,174595154;2,37441;48,82969
1896;Paris;Weekdays;417,0938578;Private room;False;True;3;False;1;0;10;90;1;3,502020392;0,232020608;2,37436;48,82848
1897;Paris;Weekdays;486,5318296;Private room;False;True;4;False;1;0;10;80;1;3,576214361;0,192393266;2,37579;48,82822
1898;Paris;Weekdays;483,7356697;Entire home/apt;False;False;4;False;0;1;10;92;1;2,167070063;0,19407493;2,38214;48,85462
1899;Paris;Weekdays;380,2777519;Entire home/apt;False;False;2;False;0;0;8;86;1;1,304842635;0,216212799;2,37039;48,85806
1900;Paris;Weekdays;142,604157;Private room;False;True;2;False;1;0;9;94;1;4,530068357;0,466294046;2,41364;48,8498
1901;Paris;Weekdays;97,63258458;Shared room;True;False;6;False;0;1;9;93;1;4,344541953;0,060104086;2,37708;48,8922
1902;Paris;Weekdays;217,4014354;Entire home/apt;False;False;2;False;0;0;10;97;0;2,696107957;0,06743074;2,38682;48,84748
1903;Paris;Weekdays;300,1211669;Entire home/apt;False;False;4;False;1;0;10;96;1;4,423378437;0,150528275;2,40407;48,83569
1904;Paris;Weekdays;96,46751794;Shared room;True;False;6;False;0;1;8;92;1;4,306579079;0,020259991;2,37703;48,89184
1905;Paris;Weekdays;230,2171684;Private room;False;True;2;False;1;0;10;100;1;3,63844327;0,280383872;2,40053;48,8478
1906;Paris;Weekdays;212,7411688;Private room;False;True;2;True;0;0;10;97;1;2,171986515;0,233814061;2,38092;48,86258
1907;Paris;Weekdays;229,0521018;Entire home/apt;False;False;2;True;0;0;10;96;0;4,650907008;0,148440194;2,40799;48,83605
1908;Paris;Weekdays;289,6355672;Entire home/apt;False;False;4;False;1;0;9;100;3;2,213828177;0,176488729;2,3827;48,85414
1909;Paris;Weekdays;230,2171684;Private room;False;True;2;False;0;0;10;100;1;4,1222196;0,249000835;2,4042;48,84167
1910;Paris;Weekdays;192,4690092;Private room;False;True;2;True;0;0;10;97;1;4,242276303;0,096500512;2,37775;48,89098
1911;Paris;Weekdays;301,0532202;Entire home/apt;False;False;4;False;0;0;10;98;0;1,975230904;0,401358653;2,37645;48,84814
1912;Paris;Weekdays;240,9357815;Entire home/apt;False;False;2;False;0;0;6;88;0;2,873550538;0,300626282;2,39031;48,84924
1913;Paris;Weekdays;168,2356231;Entire home/apt;False;False;2;False;0;1;10;80;1;2,652405231;0,300326288;2,3888;48,85476
1914;Paris;Weekdays;298,9561003;Private room;False;True;2;False;1;0;10;99;1;1,402200388;0,135217155;2,36964;48,86247
1915;Paris;Weekdays;383,0739118;Entire home/apt;False;False;4;False;0;1;8;83;1;2,006143674;0,143165603;2,3761;48,86596
1916;Paris;Weekdays;322,2574331;Entire home/apt;False;False;2;False;0;1;9;91;1;1,972956908;0,110075108;2,37569;48,86583
1917;Paris;Weekdays;278,6839407;Entire home/apt;False;False;4;False;0;0;10;80;1;2,394255717;0,126734227;2,3596;48,83551
1918;Paris;Weekdays;248,8582347;Entire home/apt;False;False;4;False;1;0;9;98;2;4,241089621;0,052152629;2,37637;48,89139
1919;Paris;Weekdays;443,6573772;Entire home/apt;False;False;4;False;0;1;9;100;1;2,304184006;0,131605359;2,35833;48,83617
1920;Paris;Weekdays;604,9026004;Entire home/apt;False;False;4;False;0;1;10;100;1;3,798448642;0,462402685;2,3938;48,83575
1921;Paris;Weekdays;195,4981825;Entire home/apt;False;False;2;False;0;0;8;96;0;1,906593655;0,252622603;2,37689;48,86292
1922;Paris;Weekdays;795,2744897;Entire home/apt;False;False;6;False;1;0;7;50;3;2,029012572;0,210486032;2,37537;48,86707
1923;Paris;Weekdays;515,6584957;Entire home/apt;False;False;4;False;0;1;9;89;1;3,165648261;0,154090273;2,39456;48,84953
1924;Paris;Weekdays;480,9395097;Entire home/apt;False;False;4;False;0;1;10;93;1;2,665163294;0,185160305;2,38873;48,85326
1925;Paris;Weekdays;157,7500233;Entire home/apt;False;False;2;False;0;1;7;78;0;1,561947679;0,061147319;2,37076;48,86406
1926;Paris;Weekdays;123,497064;Shared room;True;False;2;False;0;0;9;93;1;2,539640091;0,200906328;2,38216;48,86862
1927;Paris;Weekdays;637,5244664;Entire home/apt;False;False;4;False;0;0;10;100;1;2,190035671;0,164393768;2,38249;48,85487
1928;Paris;Weekdays;225,5569019;Private room;False;True;2;False;1;0;9;92;1;2,892737493;0,224049133;2,39089;48,84997
1929;Paris;Weekdays;307,5775934;Private room;False;True;3;False;1;0;8;100;1;2,884520192;0,252175012;2,39066;48,84969
1930;Paris;Weekdays;440,3951906;Entire home/apt;False;False;3;False;0;0;10;100;1;1,590723802;0,128030641;2,37193;48,86324
1931;Paris;Weekdays;392,8604716;Entire home/apt;False;False;4;True;0;1;10;97;0;1,630574963;0,19696327;2,37279;48,86291
1932;Paris;Weekdays;333,6750862;Entire home/apt;False;False;2;False;0;1;9;91;0;3,752872047;0,311230054;2,38;48,828
1933;Paris;Weekdays;292,8977538;Entire home/apt;False;False;2;False;0;1;10;98;0;2,00497374;0,174940619;2,37823;48,86309
1934;Paris;Weekdays;179,1872495;Entire home/apt;False;False;2;False;0;0;8;88;0;2,417763697;0,077463248;2,357;48,835
1935;Paris;Weekdays;267,7323143;Entire home/apt;False;False;2;False;0;1;10;100;0;1,9711092;0,251755911;2,37777;48,85011
1936;Paris;Weekdays;207,8478889;Private room;False;True;2;False;1;0;10;96;1;2,690550048;0,20819635;2,38645;48,86612
1937;Paris;Weekdays;194,3331159;Entire home/apt;False;False;2;True;0;0;9;94;1;3,735383345;0,174933217;2,39536;48,83818
1938;Paris;Weekdays;146,5653835;Private room;False;True;2;False;0;0;8;90;1;2,360790095;0,416438636;2,37465;48,84101
1939;Paris;Weekdays;231,6152484;Entire home/apt;False;False;3;False;0;0;10;100;0;1,489891483;0,042149393;2,37245;48,85982
1940;Paris;Weekdays;283,8102339;Entire home/apt;False;False;4;False;0;1;8;76;1;4,225204306;0,093062625;2,40208;48,83696
1941;Paris;Weekdays;359,073539;Entire home/apt;False;False;2;False;0;0;10;100;1;3,410990333;0,208555901;2,39806;48,84969
1942;Paris;Weekdays;237,4405816;Private room;False;True;2;True;0;0;10;97;1;1,62522558;0,09335271;2,37331;48,86201
1943;Paris;Weekdays;195,4981825;Entire home/apt;False;False;2;False;0;0;10;100;1;1,781026588;0,09813221;2,37616;48,85233
1944;Paris;Weekdays;219,964582;Entire home/apt;False;False;2;False;0;0;9;100;1;2,632934534;0,132678001;2,385;48,84618
1945;Paris;Weekdays;183,1484761;Entire home/apt;False;False;2;False;0;0;10;100;0;4,183200562;0,160738;2,37484;48,89126
1946;Paris;Weekdays;154,2548234;Private room;False;True;2;False;1;0;9;97;1;4,775148052;0,417736585;2,4035;48,82968
1947;Paris;Weekdays;347,8888992;Entire home/apt;False;False;4;False;0;1;10;86;1;2,254172222;0,361476206;2,37862;48,84563
1948;Paris;Weekdays;298,9561003;Entire home/apt;False;False;3;False;0;1;10;80;1;1,854918728;0,0545178;2,37396;48,86565
1949;Paris;Weekdays;219,964582;Entire home/apt;False;False;2;False;0;0;9;97;1;2,322010379;0,236904395;2,38376;48,85239
1950;Paris;Weekdays;157,7500233;Entire home/apt;False;False;2;False;0;1;8;84;0;1,660219718;0,21103559;2,37093;48,86546
1951;Paris;Weekdays;740,5163575;Entire home/apt;False;False;5;False;0;1;8;84;2;4,470185174;0,300024282;2,38847;48,88915
1952;Paris;Weekdays;185,245596;Entire home/apt;False;False;2;False;0;0;9;95;0;4,299725748;0,187578418;2,37467;48,89244
1953;Paris;Weekdays;196,4302358;Private room;False;True;3;False;0;1;9;100;1;4,546957728;0,167967828;2,38051;48,89314
1954;Paris;Weekdays;171,9638363;Private room;False;True;2;False;0;1;9;86;1;4,765908604;0,106711024;2,38083;48,89523
1955;Paris;Weekdays;181,5173828;Entire home/apt;False;False;3;False;0;1;9;89;0;3,357702727;0,325176745;2,39261;48,84173
1956;Paris;Weekdays;273,5576475;Entire home/apt;False;False;4;False;0;0;10;100;1;2,073774869;0,214049406;2,37954;48,86252
1957;Paris;Weekdays;211,5761022;Private room;False;True;2;False;0;1;10;100;1;2,835751108;0,16724226;2,39027;48,85044
1958;Paris;Weekdays;275,6547675;Private room;False;True;2;False;0;1;10;100;1;2,893561477;0,12060612;2,39131;48,8511
1959;Paris;Weekdays;176,8571162;Private room;False;True;2;False;0;1;7;77;1;4,645251486;0,311369317;2,38485;48,89259
1960;Paris;Weekdays;349,9860192;Entire home/apt;False;False;2;False;0;0;9;91;1;1,679284908;0,177944286;2,37351;48,86293
1961;Paris;Weekdays;192,9350359;Private room;False;True;3;False;0;1;6;76;1;4,60453529;0,141155856;2,38205;48,8932
1962;Paris;Weekdays;171,031783;Private room;False;True;2;False;0;0;10;95;1;4,344339778;0,154933474;2,40114;48,83405
1963;Paris;Weekdays;236,275515;Entire home/apt;False;False;2;False;0;0;9;80;1;3,766660919;0,17439754;2,39848;48,84117
1964;Paris;Weekdays;218,1004753;Entire home/apt;False;False;2;False;0;0;10;93;0;2,790199024;0,168730895;2,35326;48,83147
1965;Paris;Weekdays;411,5015379;Private room;False;True;2;False;0;1;9;100;1;4,209501781;0,122566231;2,37533;48,89138
1966;Paris;Weekdays;369,5591388;Private room;False;True;2;False;0;1;9;90;1;4,055857914;0,231025875;2,37547;48,88983
1967;Paris;Weekdays;237,2075683;Entire home/apt;False;False;3;False;0;0;9;98;1;1,955075788;0,262293232;2,373;48,868
1968;Paris;Weekdays;254,6835679;Entire home/apt;False;False;2;False;0;0;10;100;1;2,593214322;0,229935411;2,35422;48,83326
1969;Paris;Weekdays;219,0325287;Entire home/apt;False;False;2;False;0;1;9;87;1;1,807517378;0,229130314;2,37692;48,85342
1970;Paris;Weekdays;278,2179141;Entire home/apt;False;False;2;False;0;0;10;100;1;2,02944235;0,290829765;2,37887;48,85056
1971;Paris;Weekdays;155,8859167;Entire home/apt;False;False;2;False;0;0;10;90;1;1,898094833;0,106598255;2,37855;48,85784
1972;Paris;Weekdays;391,695405;Entire home/apt;False;False;4;False;0;0;10;100;1;2,293119987;0,197093899;2,38363;48,85338
1973;Paris;Weekdays;422,919191;Entire home/apt;False;False;4;False;0;0;10;100;1;2,471573903;0,375047027;2,38186;48,84538
1974;Paris;Weekdays;582,9993476;Entire home/apt;False;False;4;False;0;1;9;92;1;1,999526159;0,268144398;2,37893;48,85157
1975;Paris;Weekdays;455,3080436;Entire home/apt;False;False;4;False;0;1;8;88;1;1,960562443;0,24413642;2,37761;48,8501
1976;Paris;Weekdays;441,5602572;Entire home/apt;False;False;4;False;0;1;9;83;1;1,974949989;0,237966199;2,37849;48,85137
1977;Paris;Weekdays;171,031783;Entire home/apt;False;False;2;False;0;0;9;92;0;2,149474048;0,213775405;2,38202;48,85572
1978;Paris;Weekdays;205,7507689;Entire home/apt;False;False;2;False;0;1;9;85;1;4,162444958;0,128952868;2,37581;48,89078
1979;Paris;Weekdays;158,9150899;Entire home/apt;False;False;2;False;1;0;10;95;0;3,298455403;0,210099175;2,37408;48,83045
1980;Paris;Weekdays;118,1377575;Shared room;True;False;2;False;0;1;7;75;1;4,5727936;0,146345489;2,38123;48,89316
1981;Paris;Weekdays;279,615994;Private room;False;True;2;False;1;0;10;100;1;1,395074656;0,230018946;2,37165;48,85794
1982;Paris;Weekdays;279,615994;Private room;False;True;2;False;1;0;10;100;1;1,455685171;0,199545058;2,37259;48,85666
1983;Paris;Weekdays;146,5653835;Private room;False;True;2;False;0;0;9;83;1;2,349042148;0,03606853;2,38464;48,85468
1984;Paris;Weekdays;403,3460714;Entire home/apt;False;False;4;False;1;0;9;80;1;2,589638501;0,251845319;2,38802;48,85563
1985;Paris;Weekdays;296,8589803;Entire home/apt;False;False;4;False;0;0;8;100;1;3,016122804;0,257947362;2,39362;48,85363
1986;Paris;Weekdays;719,545158;Entire home/apt;False;False;6;False;0;1;10;91;2;1,628244382;0,089007578;2,37409;48,86059
1987;Paris;Weekdays;719,545158;Entire home/apt;False;False;6;False;0;1;10;93;2;1,686059425;0,238031606;2,37533;48,85939
1988;Paris;Weekdays;293,1307671;Entire home/apt;False;False;4;False;0;1;7;78;1;3,946764345;0,23977182;2,40295;48,84381
1989;Paris;Weekdays;414,9967378;Entire home/apt;False;False;2;True;1;0;10;97;0;2,548117573;0,253987224;2,38745;48,85757
1990;Paris;Weekdays;355,5783391;Entire home/apt;False;False;4;False;0;1;10;100;1;2,496871857;0,022574335;2,38344;48,86628
1991;Paris;Weekdays;122,0989841;Private room;False;True;2;False;0;0;9;90;1;4,381588129;0,152309032;2,37598;48,89288
1992;Paris;Weekdays;254,9165812;Entire home/apt;False;False;3;False;0;0;10;100;1;1,715377627;0,216976447;2,37387;48,84995
1993;Paris;Weekdays;260,7419144;Entire home/apt;False;False;2;False;0;0;9;100;1;3,264759144;0,215143114;2,39203;48,84277
1994;Paris;Weekdays;171,031783;Private room;False;True;2;False;1;0;10;93;0;3,837129797;0,114344156;2,4021;48,84514
1995;Paris;Weekdays;231,6152484;Private room;False;True;4;False;0;0;10;99;2;3,908947967;0,15570111;2,37555;48,88835
1996;Paris;Weekdays;212,0421288;Entire home/apt;False;False;2;False;0;0;8;93;0;1,613896909;0,136680696;2,3709;48,86477
1997;Paris;Weekdays;265,8682077;Entire home/apt;False;False;2;False;0;0;10;94;1;2,416449385;0,383632036;2,38142;48,84587
1998;Paris;Weekdays;443,6573772;Entire home/apt;False;False;4;False;0;1;10;100;1;2,6256192;0,184121292;2,38806;48,85272
1999;Paris;Weekdays;266,5672476;Entire home/apt;False;False;4;False;0;0;10;100;1;3,050069759;0,274489113;2,39317;48,85015
2000;Paris;Weekdays;533,3675086;Entire home/apt;False;False;5;False;1;0;10;100;1;1,646066064;0,218654569;2,37473;48,8536
2001;Paris;Weekdays;353,2482058;Entire home/apt;False;False;3;False;0;0;10;90;1;1,975992341;0,132919842;2,372;48,869
2002;Paris;Weekdays;171,031783;Entire home/apt;False;False;2;False;0;0;7;60;0;2,3495308;0,300129606;2,38473;48,8577
2003;Paris;Weekdays;305,9465001;Entire home/apt;False;False;2;False;0;1;9;88;0;2,070741383;0,315484897;2,37908;48,84986
2004;Paris;Weekdays;758,9244105;Entire home/apt;False;False;6;False;0;1;8;83;2;1,959092991;0,30295548;2,37825;48,8618
2005;Paris;Weekdays;347,6558859;Entire home/apt;False;False;2;False;0;0;10;100;0;1,684039189;0,338814822;2,37553;48,85471
2006;Paris;Weekdays;192,9350359;Private room;False;True;2;False;0;0;10;100;1;2,399084162;0,22326618;2,385;48,853
2007;Paris;Weekdays;496,0853761;Entire home/apt;False;False;5;False;0;0;10;92;2;2,597843413;0,26630084;2,35318;48,8332
2008;Paris;Weekdays;417,0938578;Entire home/apt;False;False;4;False;0;0;10;100;2;2,622313596;0,220770161;2,38062;48,87134
2009;Paris;Weekdays;122,0989841;Shared room;True;False;6;False;1;0;9;90;1;4,322031763;0,308483446;2,38424;48,88943
2010;Paris;Weekdays;231,6152484;Entire home/apt;False;False;2;False;0;0;9;100;1;1,657204049;0,176779499;2,37476;48,85322
2011;Paris;Weekdays;326,6846864;Entire home/apt;False;False;4;False;1;0;9;84;2;1,97601922;0,132934309;2,372;48,869
2012;Paris;Weekdays;171,031783;Private room;False;True;2;False;1;0;10;90;1;2,078673432;0,077419969;2,381;48,858
